"lon","lat","spatial_effect"
-81.3697478991597,28.7974683544304,-0.0373011183546327
-80.8739495798319,28.7974683544304,0.0707767375262034
-80.3781512605042,28.7974683544304,0.164171863593257
-79.8823529411765,28.7974683544304,0.221601602575064
-79.3865546218487,28.7974683544304,0.239856930770804
-78.890756302521,28.7974683544304,0.224203742897616
-78.3949579831933,28.7974683544304,0.181176180752944
-77.8991596638655,28.7974683544304,0.116351823820264
-77.4033613445378,28.7974683544304,0.0340463649010055
-76.9075630252101,28.7974683544304,-0.0624120181819425
-76.4117647058823,28.7974683544304,-0.170352401835623
-75.9159663865546,28.7974683544304,-0.287521645158615
-75.4201680672269,28.7974683544304,-0.411945836239448
-74.9243697478992,28.7974683544304,-0.54186529485757
-74.4285714285714,28.7974683544304,-0.67571257333698
-73.9327731092437,28.7974683544304,-0.812109915425788
-73.436974789916,28.7974683544304,-0.949871315769445
-72.9411764705882,28.7974683544304,-1.08800152709913
-72.4453781512605,28.7974683544304,-1.22568928404131
-71.9495798319328,28.7974683544304,-1.36229484365066
-71.453781512605,28.7974683544304,-1.49733319444654
-70.9579831932773,28.7974683544304,-1.63045462241665
-70.4621848739496,28.7974683544304,-1.76142416543597
-69.9663865546218,28.7974683544304,-1.8901011766205
-69.4705882352941,28.7974683544304,-2.01641988879789
-68.9747899159664,28.7974683544304,-2.14037158545358
-68.4789915966387,28.7974683544304,-2.26198876975128
-67.9831932773109,28.7974683544304,-2.38133153828318
-67.4873949579832,28.7974683544304,-2.49847623589639
-66.9915966386555,28.7974683544304,-2.61350635197346
-66.4957983193277,28.7974683544304,-2.7265055362341
-66,28.7974683544304,-2.83755254621
-125,29.1139240506329,3.3784419348841
-124.504201680672,29.1139240506329,3.26374725847385
-124.008403361345,29.1139240506329,3.1400526515681
-123.512605042017,29.1139240506329,3.00723076310864
-123.016806722689,29.1139240506329,2.86513877164043
-122.521008403361,29.1139240506329,2.71361994160654
-122.025210084034,29.1139240506329,2.55253608728518
-121.529411764706,29.1139240506329,2.38184495943451
-121.033613445378,29.1139240506329,2.20173093058916
-120.53781512605,29.1139240506329,2.01278436442611
-120.042016806723,29.1139240506329,1.81620473992746
-119.546218487395,29.1139240506329,1.61397878098487
-119.050420168067,29.1139240506329,1.40896661380222
-118.55462184874,29.1139240506329,1.20482952510426
-118.058823529412,29.1139240506329,1.00576374436715
-117.563025210084,29.1139240506329,0.816065396019249
-117.067226890756,29.1139240506329,0.639621749067343
-116.571428571429,29.1139240506329,0.4794675676842
-116.075630252101,29.1139240506329,0.337533036310372
-115.579831932773,29.1139240506329,0.214639245493215
-115.084033613445,29.1139240506329,0.110697101648451
-114.588235294118,29.1139240506329,0.0249791579110948
-114.09243697479,29.1139240506329,-0.0436999227858861
-113.596638655462,29.1139240506329,-0.0970184359802938
-113.100840336134,29.1139240506329,-0.137411421594986
-112.605042016807,29.1139240506329,-0.168426535086193
-112.109243697479,29.1139240506329,-0.194910480143985
-111.613445378151,29.1139240506329,-0.22274448589107
-111.117647058824,29.1139240506329,-0.257977161328475
-110.621848739496,29.1139240506329,-0.305453925210411
-110.126050420168,29.1139240506329,-0.367327662295919
-109.63025210084,29.1139240506329,-0.442015527342114
-109.134453781513,29.1139240506329,-0.524074696966406
-108.638655462185,29.1139240506329,-0.605090122031253
-108.142857142857,29.1139240506329,-0.675257965673453
-107.647058823529,29.1139240506329,-0.725195058811783
-107.151260504202,29.1139240506329,-0.747601979477146
-106.655462184874,29.1139240506329,-0.738539884444875
-106.159663865546,29.1139240506329,-0.698117101703341
-105.663865546218,29.1139240506329,-0.630389636836117
-105.168067226891,29.1139240506329,-0.542446256941767
-104.672268907563,29.1139240506329,-0.442988959612348
-104.176470588235,29.1139240506329,-0.34092198314539
-103.680672268908,29.1139240506329,-0.24432041093774
-103.18487394958,29.1139240506329,-0.159849529931584
-102.689075630252,29.1139240506329,-0.092497022683348
-102.193277310924,29.1139240506329,-0.045410427529721
-101.697478991597,29.1139240506329,-0.0196020669647508
-101.201680672269,29.1139240506329,-0.013251287295639
-100.705882352941,29.1139240506329,-0.020584277139377
-100.210084033613,29.1139240506329,-0.0321928178289195
-99.7142857142857,29.1139240506329,-0.039575883150793
-99.218487394958,29.1139240506329,-0.035459260393817
-98.7226890756303,29.1139240506329,-0.0168225548663101
-98.2268907563025,29.1139240506329,0.0120518516986508
-97.7310924369748,29.1139240506329,0.0407488345125366
-97.2352941176471,29.1139240506329,0.0578455180501869
-96.7394957983193,29.1139240506329,0.058119417281756
-96.2436974789916,29.1139240506329,0.0437706735491788
-95.7478991596639,29.1139240506329,0.0251056923312372
-95.2521008403361,29.1139240506329,0.0135710448279615
-94.7563025210084,29.1139240506329,0.0137159536392296
-94.2605042016807,29.1139240506329,0.0223306911212586
-93.7647058823529,29.1139240506329,0.032836651911067
-93.2689075630252,29.1139240506329,0.0411929539665507
-92.7731092436975,29.1139240506329,0.0481307192713193
-92.2773109243697,29.1139240506329,0.0578424985097457
-91.781512605042,29.1139240506329,0.0747254229693304
-91.2857142857143,29.1139240506329,0.100025994958743
-90.7899159663866,29.1139240506329,0.1302260574237
-90.2941176470588,29.1139240506329,0.157999109836688
-89.7983193277311,29.1139240506329,0.175848345683724
-89.3025210084034,29.1139240506329,0.182112820107416
-88.8067226890756,29.1139240506329,0.1811735930402
-88.3109243697479,29.1139240506329,0.179695837716722
-87.8151260504202,29.1139240506329,0.183475330295912
-87.3193277310924,29.1139240506329,0.195704226805404
-86.8235294117647,29.1139240506329,0.215606403783547
-86.327731092437,29.1139240506329,0.237640292470098
-85.8319327731092,29.1139240506329,0.252116828969416
-85.3361344537815,29.1139240506329,0.247636413381315
-84.8403361344538,29.1139240506329,0.21487080380721
-84.344537815126,29.1139240506329,0.150944528576088
-83.8487394957983,29.1139240506329,0.0625468202844714
-83.3529411764706,29.1139240506329,-0.0336041313907765
-82.8571428571429,29.1139240506329,-0.112540841178338
-82.3613445378151,29.1139240506329,-0.147097046005745
-81.8655462184874,29.1139240506329,-0.121120400829813
-81.3697478991597,29.1139240506329,-0.0424376224494988
-80.8739495798319,29.1139240506329,0.0591452176564363
-80.3781512605042,29.1139240506329,0.150198009198699
-79.8823529411765,29.1139240506329,0.210786666359394
-79.3865546218487,29.1139240506329,0.235718250961703
-78.890756302521,29.1139240506329,0.227917934636723
-78.3949579831933,29.1139240506329,0.19252670689306
-77.8991596638655,29.1139240506329,0.134455659144981
-77.4033613445378,29.1139240506329,0.0577818268869692
-76.9075630252101,29.1139240506329,-0.0341764717570763
-76.4117647058823,29.1139240506329,-0.13863849834999
-75.9159663865546,29.1139240506329,-0.253182689873303
-75.4201680672269,29.1139240506329,-0.375646285585621
-74.9243697478992,29.1139240506329,-0.504085649900836
-74.4285714285714,29.1139240506329,-0.636770190872986
-73.9327731092437,29.1139240506329,-0.772188132634693
-73.436974789916,29.1139240506329,-0.909051006511156
-72.9411764705882,29.1139240506329,-1.04629107201254
-72.4453781512605,29.1139240506329,-1.18305065443366
-71.9495798319328,29.1139240506329,-1.31866484105061
-71.453781512605,29.1139240506329,-1.45263979345917
-70.9579831932773,29.1139240506329,-1.58462884847299
-70.4621848739496,29.1139240506329,-1.71440815644644
-69.9663865546218,29.1139240506329,-1.84185310992878
-69.4705882352941,29.1139240506329,-1.96691641361947
-68.9747899159664,29.1139240506329,-2.0896083311582
-68.4789915966387,29.1139240506329,-2.20997942307394
-67.9831932773109,29.1139240506329,-2.32810591575904
-67.4873949579832,29.1139240506329,-2.44407771373543
-66.9915966386555,29.1139240506329,-2.55798895584962
-66.4957983193277,29.1139240506329,-2.66993093799389
-66,29.1139240506329,-2.77998716174456
-125,29.4303797468354,3.33507589155319
-124.504201680672,29.4303797468354,3.22236455487871
-124.008403361345,29.4303797468354,3.10070838582858
-123.512605042017,29.4303797468354,2.97000005490695
-123.016806722689,29.4303797468354,2.83009376271371
-122.521008403361,29.4303797468354,2.68079156332758
-122.025210084034,29.4303797468354,2.52186322692595
-121.529411764706,29.4303797468354,2.35311973394031
-121.033613445378,29.4303797468354,2.17455581950582
-120.53781512605,29.4303797468354,1.98656257699777
-120.042016806723,29.4303797468354,1.79018562638768
-119.546218487395,29.4303797468354,1.58737115629373
-119.050420168067,29.4303797468354,1.3811123395028
-118.55462184874,29.4303797468354,1.17540104178204
-118.058823529412,29.4303797468354,0.97492434123112
-117.563025210084,29.4303797468354,0.784526976058157
-117.067226890756,29.4303797468354,0.608563016172601
-116.571428571429,29.4303797468354,0.450328911609421
-116.075630252101,29.4303797468354,0.311757920409177
-115.579831932773,29.4303797468354,0.193458040501235
-115.084033613445,29.4303797468354,0.0950344755704275
-114.588235294118,29.4303797468354,0.0155149460420077
-114.09243697479,29.4303797468354,-0.0463559641005254
-113.596638655462,29.4303797468354,-0.0921401775030296
-113.100840336134,29.4303797468354,-0.124088955665261
-112.605042016807,29.4303797468354,-0.145719025295814
-112.109243697479,29.4303797468354,-0.162225753024375
-111.613445378151,29.4303797468354,-0.180325812889611
-111.117647058824,29.4303797468354,-0.20728449529059
-110.621848739496,29.4303797468354,-0.249213674101652
-110.126050420168,29.4303797468354,-0.309122121635551
-109.63025210084,29.4303797468354,-0.38549515557351
-109.134453781513,29.4303797468354,-0.472090670134651
-108.638655462185,29.4303797468354,-0.5590725839486
-108.142857142857,29.4303797468354,-0.634987259785314
-107.647058823529,29.4303797468354,-0.688925363979976
-107.151260504202,29.4303797468354,-0.712443711519466
-106.655462184874,29.4303797468354,-0.70104106905376
-106.159663865546,29.4303797468354,-0.654985092669654
-105.663865546218,29.4303797468354,-0.579193406213378
-105.168067226891,29.4303797468354,-0.482041352364965
-104.672268907563,29.4303797468354,-0.373523175946765
-104.176470588235,29.4303797468354,-0.263531894325255
-103.680672268908,29.4303797468354,-0.160749378253493
-103.18487394958,29.4303797468354,-0.0721653085589806
-102.689075630252,29.4303797468354,-0.00298520145328997
-102.193277310924,29.4303797468354,0.0433347378884133
-101.697478991597,29.4303797468354,0.0651853111357202
-101.201680672269,29.4303797468354,0.0634328569197481
-100.705882352941,29.4303797468354,0.0428025300167813
-100.210084033613,29.4303797468354,0.0123119778954836
-99.7142857142857,29.4303797468354,-0.0177340651055873
-99.218487394958,29.4303797468354,-0.036949023859129
-98.7226890756303,29.4303797468354,-0.0392435484883893
-98.2268907563025,29.4303797468354,-0.0262671273738938
-97.7310924369748,29.4303797468354,-0.0060849939042421
-97.2352941176471,29.4303797468354,0.0114103616401395
-96.7394957983193,29.4303797468354,0.0187798192569434
-96.2436974789916,29.4303797468354,0.0158955633088819
-95.7478991596639,29.4303797468354,0.0103033648644667
-95.2521008403361,29.4303797468354,0.0112084140189133
-94.7563025210084,29.4303797468354,0.0217374797035108
-94.2605042016807,29.4303797468354,0.0371016475882697
-93.7647058823529,29.4303797468354,0.0495931047192629
-93.2689075630252,29.4303797468354,0.0550014834862081
-92.7731092436975,29.4303797468354,0.0552142697641689
-92.2773109243697,29.4303797468354,0.0563547286937439
-91.781512605042,29.4303797468354,0.0647411872825184
-91.2857142857143,29.4303797468354,0.0827471435677852
-90.7899159663866,29.4303797468354,0.106936156141584
-90.2941176470588,29.4303797468354,0.129372394031497
-89.7983193277311,29.4303797468354,0.141207760943406
-89.3025210084034,29.4303797468354,0.140723387872123
-88.8067226890756,29.4303797468354,0.133308407944869
-88.3109243697479,29.4303797468354,0.126830024085059
-87.8151260504202,29.4303797468354,0.128046178278953
-87.3193277310924,29.4303797468354,0.141096020784015
-86.8235294117647,29.4303797468354,0.165847597215799
-86.327731092437,29.4303797468354,0.19665539915016
-85.8319327731092,29.4303797468354,0.222831518158673
-85.3361344537815,29.4303797468354,0.231455642756156
-84.8403361344538,29.4303797468354,0.211569256847146
-84.344537815126,29.4303797468354,0.15927623623606
-83.8487394957983,29.4303797468354,0.0813591940965485
-83.3529411764706,29.4303797468354,-0.00518645075769744
-82.8571428571429,29.4303797468354,-0.0758277424705625
-82.3613445378151,29.4303797468354,-0.106756638794724
-81.8655462184874,29.4303797468354,-0.0845539490163863
-81.3697478991597,29.4303797468354,-0.0167977220350425
-80.8739495798319,29.4303797468354,0.0710088724904961
-80.3781512605042,29.4303797468354,0.151773707901759
-79.8823529411765,29.4303797468354,0.2083299258918
-79.3865546218487,29.4303797468354,0.234479684870251
-78.890756302521,29.4303797468354,0.230921915816012
-78.3949579831933,29.4303797468354,0.201001088537021
-77.8991596638655,29.4303797468354,0.148490592313085
-77.4033613445378,29.4303797468354,0.0768526065796576
-76.9075630252101,29.4303797468354,-0.01085587334159
-76.4117647058823,29.4303797468354,-0.11189460125092
-75.9159663865546,29.4303797468354,-0.223756219102361
-75.4201680672269,29.4303797468354,-0.344131745245444
-74.9243697478992,29.4303797468354,-0.4709151135815
-74.4285714285714,29.4303797468354,-0.602224398660496
-73.9327731092437,29.4303797468354,-0.73642191332165
-73.436974789916,29.4303797468354,-0.872123788239811
-72.9411764705882,29.4303797468354,-1.00819662066657
-72.4453781512605,29.4303797468354,-1.14374292089774
-71.9495798319328,29.4303797468354,-1.27807872377493
-71.453781512605,29.4303797468354,-1.41070677801191
-70.9579831932773,29.4303797468354,-1.54128806221515
-70.4621848739496,29.4303797468354,-1.66961357018359
-69.9663865546218,29.4303797468354,-1.79557763057392
-69.4705882352941,29.4303797468354,-1.91915353269113
-68.9747899159664,29.4303797468354,-2.04037191240384
-68.4789915966387,29.4303797468354,-2.15930212784521
-67.9831932773109,29.4303797468354,-2.27603669685267
-67.4873949579832,29.4303797468354,-2.39067874366736
-66.9915966386555,29.4303797468354,-2.5033322978822
-66.4957983193277,29.4303797468354,-2.61409521012715
-66,29.4303797468354,-2.72305438608355
-125,29.746835443038,3.28797437009286
-124.504201680672,29.746835443038,3.17717061952315
-124.008403361345,29.746835443038,3.05750327800303
-123.512605042017,29.746835443038,2.92890553561556
-123.016806722689,29.746835443038,2.79125001878656
-122.521008403361,29.746835443038,2.64431486298709
-122.025210084034,29.746835443038,2.48778432076109
-121.529411764706,29.746835443038,2.32131147320923
-121.033613445378,29.746835443038,2.14466808604324
-120.53781512605,29.746835443038,1.95799170256648
-120.042016806723,29.746835443038,1.76210911840684
-119.546218487395,29.746835443038,1.55887039833993
-119.050420168067,29.746835443038,1.35138101998552
-118.55462184874,29.746835443038,1.14399755456122
-118.058823529412,29.746835443038,0.941987380679766
-117.563025210084,29.746835443038,0.75086142571763
-117.067226890756,29.746835443038,0.575538564076274
-116.571428571429,29.746835443038,0.419608942565684
-116.075630252101,29.746835443038,0.284953319894006
-115.579831932773,29.746835443038,0.171838439644691
-115.084033613445,29.746835443038,0.0794102923534425
-114.588235294118,29.746835443038,0.00633562867285844
-114.09243697479,29.746835443038,-0.0487348223451343
-113.596638655462,29.746835443038,-0.0871540592845269
-113.100840336134,29.746835443038,-0.110805216414145
-112.605042016807,29.746835443038,-0.122973156761698
-112.109243697479,29.746835443038,-0.129082287602407
-111.613445378151,29.746835443038,-0.13671743730282
-111.117647058824,29.746835443038,-0.154555612391273
-110.621848739496,29.746835443038,-0.190266671515259
-110.126050420168,29.746835443038,-0.247964737244328
-109.63025210084,29.746835443038,-0.32627188890139
-109.134453781513,29.746835443038,-0.418012732523058
-108.638655462185,29.746835443038,-0.511702063593686
-108.142857142857,29.746835443038,-0.594032851710069
-107.647058823529,29.746835443038,-0.652430215160827
-107.151260504202,29.746835443038,-0.677219142868062
-106.655462184874,29.746835443038,-0.663298125260334
-106.159663865546,29.746835443038,-0.611155191559964
-105.663865546218,29.746835443038,-0.526772552853002
-105.168067226891,29.746835443038,-0.420070017904333
-104.672268907563,29.746835443038,-0.302483376516986
-104.176470588235,29.746835443038,-0.184861388797701
-103.680672268908,29.746835443038,-0.076313798633106
-103.18487394958,29.746835443038,0.0160959083453534
-102.689075630252,29.746835443038,0.087212939531415
-102.193277310924,29.746835443038,0.133527401532924
-101.697478991597,29.746835443038,0.152988426501314
-101.201680672269,29.746835443038,0.145384697749126
-100.705882352941,29.746835443038,0.113944516163982
-100.210084033613,29.746835443038,0.0668075558385285
-99.7142857142857,29.746835443038,0.0161029735296775
-99.218487394958,29.746835443038,-0.0246819522323784
-98.7226890756303,29.746835443038,-0.0465449800691105
-98.2268907563025,29.746835443038,-0.0485078742371806
-97.7310924369748,29.746835443038,-0.0365483619786764
-97.2352941176471,29.746835443038,-0.0195689984672929
-96.7394957983193,29.746835443038,-0.00583594983303722
-96.2436974789916,29.746835443038,0.00277992259461215
-95.7478991596639,29.746835443038,0.0105581547135506
-95.2521008403361,29.746835443038,0.0237420713957958
-94.7563025210084,29.746835443038,0.0436353801424913
-94.2605042016807,29.746835443038,0.0640361188656068
-93.7647058823529,29.746835443038,0.0766989000932426
-93.2689075630252,29.746835443038,0.0774833326920617
-92.7731092436975,29.746835443038,0.0694599710643304
-92.2773109243697,29.746835443038,0.0606085497931839
-91.781512605042,29.746835443038,0.0589872758550257
-91.2857142857143,29.746835443038,0.0678968099319577
-90.7899159663866,29.746835443038,0.083968024006103
-90.2941176470588,29.746835443038,0.099134991853829
-89.7983193277311,29.746835443038,0.104312856717857
-89.3025210084034,29.746835443038,0.0973575409716343
-88.8067226890756,29.746835443038,0.0840289113879286
-88.3109243697479,29.746835443038,0.0729428079226377
-87.8151260504202,29.746835443038,0.0716603623247449
-87.3193277310924,29.746835443038,0.085342723661315
-86.8235294117647,29.746835443038,0.114700815943296
-86.327731092437,29.746835443038,0.154186011640267
-85.8319327731092,29.746835443038,0.19227267222474
-85.3361344537815,29.746835443038,0.214869949143821
-84.8403361344538,29.746835443038,0.209827007918284
-84.344537815126,29.746835443038,0.172398598721176
-83.8487394957983,29.746835443038,0.109481433852674
-83.3529411764706,29.746835443038,0.037898288581505
-82.8571428571429,29.746835443038,-0.0199630936894009
-82.3613445378151,29.746835443038,-0.0439164884739327
-81.8655462184874,29.746835443038,-0.0243604036848047
-81.3697478991597,29.746835443038,0.0305033216386848
-80.8739495798319,29.746835443038,0.100145252439972
-80.3781512605042,29.746835443038,0.16528346714177
-79.8823529411765,29.746835443038,0.212537853005
-79.3865546218487,29.746835443038,0.235572063021472
-78.890756302521,29.746835443038,0.233199238322388
-78.3949579831933,29.746835443038,0.206806999241094
-77.8991596638655,29.746835443038,0.158717829301538
-77.4033613445378,29.746835443038,0.0914936929053358
-76.9075630252101,29.746835443038,0.00772736171615769
-76.4117647058823,29.746835443038,-0.0900063259247531
-75.9159663865546,29.746835443038,-0.199183928079131
-75.4201680672269,29.746835443038,-0.317387109602009
-74.9243697478992,29.746835443038,-0.442367508464292
-74.4285714285714,29.746835443038,-0.572104877805864
-73.9327731092437,29.746835443038,-0.704846255877129
-73.436974789916,29.746835443038,-0.839122360280295
-72.9411764705882,29.746835443038,-0.973743687690999
-72.4453781512605,29.746835443038,-1.10778177079322
-71.9495798319328,29.746835443038,-1.2405413782374
-71.453781512605,29.746835443038,-1.37152841259881
-70.9579831932773,29.746835443038,-1.50041682199177
-70.4621848739496,29.746835443038,-1.62701661267597
-69.9663865546218,29.746835443038,-1.75124417027118
-69.4705882352941,29.746835443038,-1.87309556236429
-68.9747899159664,29.746835443038,-1.99262316900594
-68.4789915966387,29.746835443038,-2.10991579407584
-67.9831932773109,29.746835443038,-2.22508226513288
-67.4873949579832,29.746835443038,-2.33823840683748
-66.9915966386555,29.746835443038,-2.44949717966699
-66.4957983193277,29.746835443038,-2.55896168508252
-66,29.746835443038,-2.66672068231908
-125,30.0632911392405,3.23700718253238
-124.504201680672,30.0632911392405,3.12799476042746
-124.008403361345,30.0632911392405,3.01022036067698
-123.512605042017,30.0632911392405,2.88368257548825
-123.016806722689,30.0632911392405,2.7483006305664
-122.521008403361,30.0632911392405,2.60385456624137
-122.025210084034,30.0632911392405,2.44995831813941
-121.529411764706,30.0632911392405,2.28610210726507
-121.033613445378,30.0632911392405,2.11180182616796
-120.53781512605,30.0632911392405,1.9268792026654
-120.042016806723,30.0632911392405,1.73186058281569
-119.546218487395,30.0632911392405,1.5284230817438
-119.050420168067,30.0632911392405,1.31974698792012
-118.55462184874,30.0632911392405,1.11058642160274
-118.058823529412,30.0632911392405,0.90689856025276
-117.563025210084,30.0632911392405,0.715013378420257
-117.067226890756,30.0632911392405,0.540545886016322
-116.571428571429,30.0632911392405,0.387424740840402
-116.075630252101,30.0632911392405,0.257405558532652
-115.579831932773,30.0632911392405,0.150242174340461
-115.084033613445,30.0632911392405,0.0644115556062731
-114.588235294118,30.0632911392405,-0.00194695368681551
-114.09243697479,30.0632911392405,-0.0503262000009768
-113.596638655462,30.0632911392405,-0.0817662282460708
-113.100840336134,30.0632911392405,-0.0975466241349094
-112.605042016807,30.0632911392405,-0.100446018642296
-112.109243697479,30.0632911392405,-0.095934001693268
-111.613445378151,30.0632911392405,-0.0924623620001154
-111.117647058824,30.0632911392405,-0.10031939277602
-110.621848739496,30.0632911392405,-0.129070147855396
-110.126050420168,30.0632911392405,-0.184240642778833
-109.63025210084,30.0632911392405,-0.264670788218371
-109.134453781513,30.0632911392405,-0.36207948856405
-108.638655462185,30.0632911392405,-0.463074362685478
-108.142857142857,30.0632911392405,-0.552309181675813
-107.647058823529,30.0632911392405,-0.615449424692146
-107.151260504202,30.0632911392405,-0.641538469065449
-106.655462184874,30.0632911392405,-0.624845094841555
-106.159663865546,30.0632911392405,-0.566135222361199
-105.663865546218,30.0632911392405,-0.472705129217638
-105.168067226891,30.0632911392405,-0.356344250380516
-104.672268907563,30.0632911392405,-0.230084199588808
-104.176470588235,30.0632911392405,-0.105641094678853
-103.680672268908,30.0632911392405,0.00770039324939772
-103.18487394958,30.0632911392405,0.103115115581977
-102.689075630252,30.0632911392405,0.175810810866081
-102.193277310924,30.0632911392405,0.222541392210672
-101.697478991597,30.0632911392405,0.241088393023494
-101.201680672269,30.0632911392405,0.230161369349394
-100.705882352941,30.0632911392405,0.191153619137431
-100.210084033613,30.0632911392405,0.131176852797907
-99.7142857142857,30.0632911392405,0.0636958990885552
-99.218487394958,30.0632911392405,0.00474786257032453
-98.7226890756303,30.0632911392405,-0.0342316126023592
-98.2268907563025,30.0632911392405,-0.0498004836820954
-97.7310924369748,30.0632911392405,-0.0456214675753924
-97.2352941176471,30.0632911392405,-0.0305890569009478
-96.7394957983193,30.0632911392405,-0.0121960107081447
-96.2436974789916,30.0632911392405,0.00644689279520295
-95.7478991596639,30.0632911392405,0.0264945646412173
-95.2521008403361,30.0632911392405,0.0507862956753133
-94.7563025210084,30.0632911392405,0.0782880606249144
-94.2605042016807,30.0632911392405,0.101706071027003
-93.7647058823529,30.0632911392405,0.112787441122363
-93.2689075630252,30.0632911392405,0.107725687620882
-92.7731092436975,30.0632911392405,0.0907261372653938
-92.2773109243697,30.0632911392405,0.0713786232699317
-91.781512605042,30.0632911392405,0.0588893147521438
-91.2857142857143,30.0632911392405,0.0569890638917965
-90.7899159663866,30.0632911392405,0.062545718235443
-90.2941176470588,30.0632911392405,0.0682589667293635
-89.7983193277311,30.0632911392405,0.0659705132111198
-89.3025210084034,30.0632911392405,0.0531403128173879
-88.8067226890756,30.0632911392405,0.0348816091072706
-88.3109243697479,30.0632911392405,0.0198293524206723
-87.8151260504202,30.0632911392405,0.0161491419286181
-87.3193277310924,30.0632911392405,0.0299950795855759
-86.8235294117647,30.0632911392405,0.063005836129623
-86.327731092437,30.0632911392405,0.10982909247255
-85.8319327731092,30.0632911392405,0.158234159208388
-85.3361344537815,30.0632911392405,0.193479526022723
-84.8403361344538,30.0632911392405,0.203123034616989
-84.344537815126,30.0632911392405,0.182133606378744
-83.8487394957983,30.0632911392405,0.137050721051255
-83.3529411764706,30.0632911392405,0.0840006631661464
-82.8571428571429,30.0632911392405,0.0419924666856244
-82.3613445378151,30.0632911392405,0.0273787897972746
-81.8655462184874,30.0632911392405,0.0455850625455171
-81.3697478991597,30.0632911392405,0.0874564515704788
-80.8739495798319,30.0632911392405,0.137657746813989
-80.3781512605042,30.0632911392405,0.184838160202955
-79.8823529411765,30.0632911392405,0.219964514480365
-79.3865546218487,30.0632911392405,0.237245563636965
-78.890756302521,30.0632911392405,0.234017605105087
-78.3949579831933,30.0632911392405,0.209756846655356
-77.8991596638655,30.0632911392405,0.165202860904271
-77.4033613445378,30.0632911392405,0.101858815027381
-76.9075630252101,30.0632911392405,0.02173090472499
-76.4117647058823,30.0632911392405,-0.0728480903211723
-75.9159663865546,30.0632911392405,-0.179381127230108
-75.4201680672269,30.0632911392405,-0.29536354919658
-74.9243697478992,30.0632911392405,-0.418419310902289
-74.4285714285714,30.0632911392405,-0.54640219576999
-73.9327731092437,30.0632911392405,-0.677456401812617
-73.436974789916,30.0632911392405,-0.810039891717423
-72.9411764705882,30.0632911392405,-0.942919237550404
-72.4453781512605,30.0632911392405,-1.07514594628637
-71.9495798319328,30.0632911392405,-1.20602282643886
-71.453781512605,30.0632911392405,-1.33506649143982
-70.9579831932773,30.0632911392405,-1.4619697826914
-70.4621848739496,30.0632911392405,-1.58656620914063
-69.9663865546218,30.0632911392405,-1.70879748197398
-69.4705882352941,30.0632911392405,-1.8286846688208
-68.9747899159664,30.0632911392405,-1.94630321286785
-68.4789915966387,30.0632911392405,-2.06176190104151
-67.9831932773109,30.0632911392405,-2.17518573124057
-67.4873949579832,30.0632911392405,-2.2867025217416
-66.9915966386555,30.0632911392405,-2.39643299508661
-66.4957983193277,30.0632911392405,-2.50448398236917
-66,30.0632911392405,-2.61094433009431
-125,30.379746835443,3.18206625417279
-124.504201680672,30.379746835443,3.07468392054114
-124.008403361345,30.379746835443,2.95865221012283
-123.512605042017,30.379746835443,2.83406426520565
-123.016806722689,30.379746835443,2.70092159709249
-122.521008403361,30.379746835443,2.55904236804576
-122.025210084034,30.379746835443,2.40799704894929
-121.529411764706,30.379746835443,2.24711783026678
-121.033613445378,30.379746835443,2.07563546121041
-120.53781512605,30.379746835443,1.89298681989684
-120.042016806723,30.379746835443,1.69929716409656
-119.546218487395,30.379746835443,1.4959662592855
-119.050420168067,30.379746835443,1.28618677782635
-118.55462184874,30.379746835443,1.07513694349273
-118.058823529412,30.379746835443,0.869596267035154
-117.563025210084,30.379746835443,0.67691260941148
-117.067226890756,30.379746835443,0.503573772614911
-116.571428571429,30.379746835443,0.353910761327327
-116.075630252101,30.379746835443,0.229462214221151
-115.579831932773,30.379746835443,0.129245053609843
-115.084033613445,30.379746835443,0.0507884903615362
-114.588235294118,30.379746835443,-0.00852542784320742
-114.09243697479,30.379746835443,-0.050420004922646
-113.596638655462,30.379746835443,-0.0755136929513675
-113.100840336134,30.379746835443,-0.0841933263850804
-112.605042016807,30.379746835443,-0.0783711441097219
-112.109243697479,30.379746835443,-0.0633032926489038
-111.613445378151,30.379746835443,-0.048263121119957
-111.117647058824,30.379746835443,-0.0453342734560972
-110.621848739496,30.379746835443,-0.0663454330657475
-110.126050420168,30.379746835443,-0.118601098564074
-109.63025210084,30.379746835443,-0.201251041318436
-109.134453781513,30.379746835443,-0.304686063340606
-108.638655462185,30.379746835443,-0.413324808317351
-108.142857142857,30.379746835443,-0.509643389240135
-107.647058823529,30.379746835443,-0.577526982392224
-107.151260504202,30.379746835443,-0.604748504831228
-106.655462184874,30.379746835443,-0.584936851524891
-106.159663865546,30.379746835443,-0.519169250780464
-105.663865546218,30.379746835443,-0.41635695971401
-105.168067226891,30.379746835443,-0.290566855089052
-104.672268907563,30.379746835443,-0.156561701675302
-104.176470588235,30.379746835443,-0.0267569348142996
-103.680672268908,30.379746835443,0.0897231371997262
-103.18487394958,30.379746835443,0.186659250707965
-102.689075630252,30.379746835443,0.25994313119085
-102.193277310924,30.379746835443,0.30692427122425
-101.697478991597,30.379746835443,0.325589962796294
-101.201680672269,30.379746835443,0.313789785984201
-100.705882352941,30.379746835443,0.270861657155279
-100.210084033613,30.379746835443,0.202682080010692
