"LOG_DONATIONS","fitted_gp","fitted_ols","resid_gp","ZIP_CODE","CAND_OFFICE_ST","CAND_PTY_AFFILIATION","in_state"
5.7037824746562,6.12477054741289,6.23369270098405,-0.42098807275669,1028,"CO","DEM",0
5.99146454710798,6.17348065733793,6.21647795809957,-0.182016110229946,1028,"GA","DEM",0
6.1527326947041,6.16014336533464,6.22135361865837,-0.00741067063053968,1028,"IA","DEM",0
8.93590352627442,7.46525394819951,7.43569085435097,1.47064957807491,1028,"MA","DEM",1
5.7037824746562,6.27901922884218,6.17960823644726,-0.575236754185974,1028,"ME","DEM",0
5.29831736654804,6.55923921884433,6.44795737429598,-1.26092185229629,1028,"ME","REP",0
5.7037824746562,6.2001552413445,6.20724507710603,-0.496372766688295,1028,"MI","DEM",0
3.91202300542815,6.48037523134665,6.47559421495475,-2.5683522259185,1028,"MI","REP",0
5.29831736654804,6.11549243123669,6.23698612934455,-0.817175064688657,1028,"MT","DEM",0
5.28826703069454,6.39571242123885,6.50533526719327,-1.10744539054431,1028,"MT","REP",0
5.7037824746562,6.2001552413445,6.20716535767282,-0.496372766688295,1028,"NC","DEM",0
6.00141487796115,6.1862380670802,6.21207709203636,-0.184823189119049,1028,"SC","DEM",0
7.15305163493748,6.46645805708235,6.48042622988508,0.686593577855128,1028,"SC","REP",0
5.52146091786225,5.34576101022834,5.42799857401995,0.17569990763391,1030,"AZ","DEM",0
5.29831736654804,5.42578476224804,5.39998130329646,-0.127467395700004,1030,"KY","DEM",0
3.2188758248682,5.42636464450905,5.39972061399091,-2.20748881964085,1030,"SC","DEM",0
4.0943445622221,5.70658463451121,5.66806975183964,-1.61224007228911,1030,"SC","REP",0
5.24702407216049,5.47121260430064,5.33385660898831,-0.224188532140151,1031,"ME","REP",0
5.52146091786225,5.36187863438282,5.53145638346322,0.159582283479427,1033,"AZ","DEM",0
6.90775527898214,5.42856509439924,5.50790686139405,1.4791901845829,1033,"GA","DEM",0
5.7037824746562,5.4407426218805,5.50374732372554,0.263039852775703,1033,"KY","DEM",0
6.62007320653036,5.72096261188265,5.77194362822514,0.899110594647705,1033,"SC","REP",0
5.29831736654804,5.51389946584116,5.58337631272621,-0.215582099293122,1034,"AZ","DEM",0
5.29831736654804,5.58232557264061,5.55940831207998,-0.284008206092579,1034,"GA","DEM",0
5.85793315448346,5.56840839837632,5.56416571842343,0.289524756107141,1034,"IA","DEM",0
3.80666248977032,5.68090555701271,5.52464664153933,-1.87424306724239,1034,"ME","DEM",0
3.91202300542815,5.96112554701487,5.79299577938805,-2.04910254158672,1034,"ME","REP",0
4.60517018598809,5.59450310012187,5.55500905593651,-0.989332914133782,1034,"SC","DEM",0
8.53699581871242,6.40598070810014,6.54646724416435,2.13101511061227,1035,"AZ","DEM",0
5.01063529409626,6.6862006981023,6.81481638201307,-1.67556540400604,1035,"AZ","REP",0
8.05515773181968,6.42453694045254,6.53985178855601,1.63062079136714,1035,"CO","DEM",0
3.91202300542815,6.47266716811656,6.52302532912161,-2.56064416268842,1035,"GA","DEM",0
5.92692602597041,6.45990975837429,6.52745840927711,-0.532983732403882,1035,"IA","DEM",0
7.61332497954064,6.48484469559782,6.51878675796409,1.12848028394282,1035,"KY","DEM",0
8.28147085789517,6.58284479770891,6.48423775829301,1.69862606018626,1035,"ME","DEM",0
4.60517018598809,6.86306478771106,6.75258689614173,-2.25789460172297,1035,"ME","REP",0
4.60517018598809,6.78072150664731,6.78156347409439,-2.17555132065922,1035,"MI","REP",0
4.9416424226093,6.45874999385227,6.52790904056206,-1.51710757124296,1035,"MN","DEM",0
6.10924758276437,6.41525882427634,6.54307818823501,-0.306011241511976,1035,"MT","DEM",0
7.64969262371151,6.49876186986212,6.5139389105132,1.15093075384939,1035,"NC","DEM",0
5.85793315448346,6.64605196415926,6.46215050184086,-0.788118809675797,1035,"NH","DEM",0
5.72031177660741,6.93265065903255,6.72824875558105,-1.21233888242513,1035,"RI","REP",0
8.18590748148232,6.48484469559782,6.51875985065942,1.7010627858845,1035,"SC","DEM",0
7.71868549519847,6.76506468559998,6.78710898850814,0.95362080959849,1035,"SC","REP",0
2.99573227355399,5.50859487599397,5.61805167031442,-2.51286260243998,1036,"AZ","DEM",0
4.60517018598809,5.78881486599612,5.88640080816315,-1.18364468000803,1036,"AZ","REP",0
6.90775527898214,6.87227356722108,6.81191971753036,0.035481711761058,1036,"MA","DEM",1
3.91202300542815,7.15249355722323,7.08026885537908,-3.24047055179509,1036,"MA","REP",1
5.85793315448346,5.68255955429767,5.55705604319902,0.175373600185787,1036,"ME","DEM",0
